Año,Mes,Producto,Export FOB (miles),Toneladas
2001,1,Abacá,150.171,233.617
2001,1,Animales Vivos No Para Alimentación,10.355,9.850999999999999
2001,1,Aparatos Eléctricos,27.696,0.99
2001,1,Arroz,0.081,0.045
2001,1,Artesanía Diversa,21.532999999999998,3.201
2001,1,Artículos De Cestería,1.491,0.201
2001,1,Artículos De Madera Y Corcho,179.074,525.941
2001,1,Bebidas,76.833,177.84199999999998
2001,1,Desperdicios De Metales**,16.418,221.433
2001,1,Elaborados De Banano,415.14099999999996,1064.23
2001,1,Enlatados De Pescado,2066.388,930.184
2001,1,Extractos Y Aceites Vegetales,0.105,0.03
2001,1,Flores Naturales,14858.984999999999,4640.25
2001,1,Harina De Pescado,34.377,98.22
2001,1,Harina Y Elaborados De Cereales,20.697000000000003,16.83
2001,1,Hojas De Té,51.984,39.52
2001,1,Jugos Y Conservas De Frutas,903.011,802.106
2001,1,Langostas,6.944,0.482
2001,1,Maderas Terciadas Y Prensadas,830.871,1615.252
2001,1,Manufacturas De Papel Y Cartón,57.638,50.797
2001,1,Maquinaria Industrial Y Partes,82.239,109.48400000000001
2001,1,Maíz,7.974,7.399
2001,1,Oro,78.063,8.524
2001,1,Otras Fibras Vegetales,0.012,0.027
2001,1,Otras Frutas,1179.671,3229.5080000000003
2001,1,Otras Maderas,1230.274,1238.659
2001,1,Otras Manufacturas De Fibras Textiles,401.24,71.68599999999999
2001,1,Otras Manufacturas De Metales,1232.444,492.368
2001,1,Otras Mercancías,1061.3210000000001,1349.671
2001,1,Otros Alimenticios,671.696,140.811
2001,1,Otros Desperdicios,12.63,4.15
2001,1,Otros Elaborados Del Mar,1053.018,120.144
2001,1,Otros Pecuarios,0.08,0.002
2001,1,Otros Piscícolas,5.895,5.243
2001,1,Otros Prod. Agrícolas,534.836,1198.684
2001,1,Otros Productos Mineros,10.867,19.747
2001,1,Otros Químicos y Farmaceúticos,281.414,13.19
2001,1,Piñas,111.929,433.879
2001,1,Prendas De Vestir,1141.748,194.92600000000002
2001,1,Productos Agrícolas En Conserva,342.34000000000003,558.068
2001,1,Sombreros De Paja Toquilla Y Mocora,86.509,2.9589999999999996
2001,1,Tabaco En Rama,286.589,29.762
2001,2,Abacá,94.103,147.367
2001,2,Animales Vivos No Para Alimentación,13.866,9.136999999999999
2001,2,Aparatos Eléctricos,47.354,2.2720000000000002
2001,2,Artesanía Diversa,19.074,1.9109999999999998
2001,2,Artículos De Cestería,9.276,0.651
2001,2,Artículos De Madera Y Corcho,185.108,267.09700000000004
2001,2,Bebidas,91.57300000000001,131.578
2001,2,Desperdicios De Metales**,8.137,125.56
2001,2,Elaborados De Banano,325.894,518.519
2001,2,Enlatados De Pescado,1784.562,1023.16
2001,2,Extractos Y Aceites Vegetales,0.826,0.848
2001,2,Flores Naturales,25763.752,6409.708
2001,2,Harina De Pescado,35.014,100.042
2001,2,Harina Y Elaborados De Cereales,56.26,38.154
2001,2,Hojas De Té,73.573,61.42
2001,2,Jugos Y Conservas De Frutas,749.932,669.866
2001,2,Maderas Terciadas Y Prensadas,724.159,1365.211
2001,2,Manufacturas De Papel Y Cartón,24.212000000000003,15.644
2001,2,Maquinaria Industrial Y Partes,161.9,18.544999999999998
2001,2,Maíz,6.976999999999999,6.191
2001,2,Melazas Y Panelas,0.947,1.17
2001,2,Oro,54.509,6.717
2001,2,Otras Frutas,122.75999999999999,357.554
2001,2,Otras Maderas,759.6460000000001,1047.3690000000001
2001,2,Otras Manufacturas De Fibras Textiles,122.029,22.54
2001,2,Otras Manufacturas De Metales,1382.451,470.668
2001,2,Otras Mercancías,1175.337,1618.964
2001,2,Otros Alimenticios,190.81599999999997,48.849000000000004
2001,2,Otros De Otros Desperdicios,33.126,117.86
2001,2,Otros Desperdicios,30.344,8.406
2001,2,Otros Elaborados Del Mar,754.281,93.454
2001,2,Otros Pecuarios,0.15,0.004
2001,2,Otros Piscícolas,8.744,7.932
2001,2,Otros Prod. Agrícolas,302.987,642.1949999999999
2001,2,Otros Productos Mineros,12.141,19.895999999999997
2001,2,Otros Químicos y Farmaceúticos,220.569,47.652
2001,2,Piñas,138.307,520.026
2001,2,Prendas De Vestir,982.399,146.876
2001,2,Productos Agrícolas En Conserva,220.967,308.24
2001,2,Sombreros De Paja Toquilla Y Mocora,87.708,3.1900000000000004
2001,2,Vehículos Y Sus Partes,2.0,0.7
2001,3,Animales Vivos No Para Alimentación,10.937,9.447
2001,3,Aparatos Eléctricos,62.010999999999996,1.591
2001,3,Arroz,0.082,0.041
2001,3,Artesanía Diversa,12.369,1.169
2001,3,Artículos De Cestería,3.335,0.454
2001,3,Artículos De Madera Y Corcho,200.54,63.679
2001,3,Artículos Electrodomésticos,0.1,0.019
2001,3,Bebidas,77.96199999999999,174.554
2001,3,Desperdicios De Metales**,10.192,180.923
2001,3,Elaborados De Banano,288.10699999999997,866.641
2001,3,Enlatados De Pescado,2796.402,1693.1239999999998
2001,3,Extractos Y Aceites Vegetales,0.697,0.379
2001,3,Flores Naturales,11841.369999999999,3595.5139999999997
2001,3,Harina Y Elaborados De Cereales,32.881,29.707
2001,3,Hojas De Té,62.1,60.0
2001,3,Jugos Y Conservas De Frutas,1088.542,1161.868
2001,3,Langostas,9.68,0.552
2001,3,Maderas Terciadas Y Prensadas,964.846,1815.571
2001,3,Manufacturas De Papel Y Cartón,43.637,34.043
2001,3,Maquinaria Industrial Y Partes,245.96999999999997,24.203
2001,3,Maíz,4.181,2.04
2001,3,Otras Fibras Vegetales,2.676,10.919
2001,3,Otras Frutas,69.179,191.728
2001,3,Otras Maderas,920.3779999999999,817.7629999999999
2001,3,Otras Manufacturas De Fibras Textiles,484.71,84.07800000000002
2001,3,Otras Manufacturas De Metales,1441.6460000000002,657.915
2001,3,Otras Mercancías,1576.365,1492.6419999999998
2001,3,Otros Alimenticios,271.96299999999997,80.757
2001,3,Otros De Otros Desperdicios,16.8,140.0
2001,3,Otros Desperdicios,10.302,2.976
2001,3,Otros Elaborados Del Mar,627.306,82.25999999999999
2001,3,Otros Pecuarios,0.346,0.021
2001,3,Otros Piscícolas,19.84,27.171
2001,3,Otros Prod. Agrícolas,474.957,728.0029999999999
2001,3,Otros Productos Mineros,21.279999999999998,39.873000000000005
2001,3,Otros Químicos y Farmaceúticos,216.888,12.951
2001,3,Piñas,266.833,988.28
2001,3,Prendas De Vestir,1289.571,368.0
2001,3,Productos Agrícolas En Conserva,329.903,415.726
2001,3,Sombreros De Paja Toquilla Y Mocora,127.629,3.953
2001,3,Tabaco En Rama,106.189,11.674
2001,3,Vehículos Y Sus Partes,156.249,11.308
2001,4,Abacá,237.703,382.234
2001,4,Animales Vivos No Para Alimentación,20.740000000000002,10.642
2001,4,Aparatos Eléctricos,80.15899999999999,4.915
2001,4,Artesanía Diversa,21.666,6.681
2001,4,Artículos De Cestería,0.102,0.117
2001,4,Artículos De Madera Y Corcho,243.809,53.006
2001,4,Artículos Electrodomésticos,0.3,0.05
2001,4,Bebidas,45.870000000000005,119.28800000000001
2001,4,Desperdicios De Metales**,7.5009999999999994,150.563
2001,4,Elaborados De Banano,439.362,1157.186
2001,4,Enlatados De Pescado,4152.763,2204.602
2001,4,Extractos Y Aceites Vegetales,0.031,0.027
2001,4,Flores Naturales,10998.639,3177.623
2001,4,Harina De Pescado,143.735,335.205
2001,4,Harina Y Elaborados De Cereales,14.563,13.535
2001,4,Hojas De Té,20.7,20.0
2001,4,Jugos Y Conservas De Frutas,952.965,961.55
2001,4,Maderas Terciadas Y Prensadas,870.0519999999999,1460.238
2001,4,Manufacturas De Papel Y Cartón,71.98500000000001,81.21199999999999
2001,4,Maquinaria Industrial Y Partes,254.583,20.980999999999998
2001,4,Maíz,0.077,0.134
2001,4,Oro,184.524,22.599
2001,4,Otras Frutas,122.52600000000001,220.22199999999998
2001,4,Otras Maderas,1521.734,1204.016
2001,4,Otras Manufacturas De Fibras Textiles,239.22299999999998,42.085
2001,4,Otras Manufacturas De Metales,1502.726,600.7620000000001
2001,4,Otras Mercancías,1561.5539999999999,1255.928
2001,4,Otros Alimenticios,168.065,76.113
2001,4,Otros De Otros Desperdicios,0.735,0.666
2001,4,Otros Desperdicios,0.21,0.057
2001,4,Otros Elaborados Del Mar,687.682,89.72
2001,4,Otros Pecuarios,0.197,0.079
2001,4,Otros Piscícolas,7.039000000000001,15.369000000000002
2001,4,Otros Prod. Agrícolas,357.435,530.521
2001,4,Otros Productos Mineros,7.065,2.5170000000000003
2001,4,Otros Químicos y Farmaceúticos,235.785,64.076
2001,4,Piñas,175.373,674.942
2001,4,Prendas De Vestir,1321.112,222.127
2001,4,Productos Agrícolas En Conserva,816.1909999999999,938.1819999999999
2001,4,Sombreros De Paja Toquilla Y Mocora,132.513,4.809
2001,4,Tabaco En Rama,0.098,0.197
2001,5,Animales Vivos No Para Alimentación,16.165,12.776
2001,5,Aparatos Eléctricos,42.464999999999996,1.157
2001,5,Artesanía Diversa,5.112,1.442
2001,5,Artículos De Cestería,1.446,0.163
2001,5,Artículos De Madera Y Corcho,309.067,767.245
2001,5,Bebidas,72.817,147.134
2001,5,Desperdicios De Metales**,3.189,120.737
2001,5,Elaborados De Banano,388.395,1012.807
2001,5,Enlatados De Pescado,4257.9130000000005,1873.973
2001,5,Extractos Y Aceites Vegetales,0.161,0.108
2001,5,Flores Naturales,18250.586,7369.553
2001,5,Harina De Pescado,486.177,1262.886
2001,5,Harina Y Elaborados De Cereales,26.588,34.059999999999995
2001,5,Hojas De Té,71.768,60.58
2001,5,Jugos Y Conservas De Frutas,947.7760000000001,889.453
2001,5,Maderas Terciadas Y Prensadas,777.325,1476.478
2001,5,Manufacturas De Papel Y Cartón,48.859,27.628
2001,5,Maquinaria Industrial Y Partes,125.684,75.239
2001,5,Maíz,0.096,0.096
2001,5,Medicinas,26.975,6.2989999999999995
2001,5,Oro,219.469,26.668
2001,5,Otras Fibras Vegetales,0.393,0.181
2001,5,Otras Frutas,94.78800000000001,117.634
2001,5,Otras Maderas,1220.761,917.5459999999999
2001,5,Otras Manufacturas De Fibras Textiles,362.314,73.809
2001,5,Otras Manufacturas De Metales,1348.771,584.073
2001,5,Otras Mercancías,1466.502,1357.5230000000001
2001,5,Otros Alimenticios,317.711,85.637
2001,5,Otros De Otros Desperdicios,0.139,0.31
2001,5,Otros Elaborados Del Mar,730.2470000000001,71.776
2001,5,Otros Pecuarios,0.05,0.001
2001,5,Otros Piscícolas,5.379,3.668
2001,5,Otros Prod. Agrícolas,405.344,674.3969999999999
2001,5,Otros Productos Mineros,19.913,39.278000000000006
2001,5,Otros Químicos y Farmaceúticos,207.523,10.198
2001,5,Piñas,159.756,578.864
2001,5,Prendas De Vestir,772.1370000000001,187.824
2001,5,Productos Agrícolas En Conserva,603.062,727.269
2001,5,Sombreros De Paja Toquilla Y Mocora,121.72200000000001,5.185
2001,5,Tabaco En Rama,232.805,24.055
2001,5,Vehículos Y Sus Partes,102.4,0.744
2001,6,Abacá,72.917,106.161
2001,6,Animales Vivos No Para Alimentación,16.439,10.895
2001,6,Aparatos Eléctricos,174.24699999999999,3.182
2001,6,Artesanía Diversa,11.598,6.168
2001,6,Artículos De Cestería,0.072,0.006
2001,6,Artículos De Madera Y Corcho,139.749,27.348
2001,6,Bebidas,102.333,221.714
2001,6,Desperdicios De Metales**,4.203,100.741
2001,6,Elaborados De Banano,400.69899999999996,1126.548
2001,6,Enlatados De Pescado,4173.555,1667.5330000000001
2001,6,Extractos Y Aceites Vegetales,1.9780000000000002,1.696
2001,6,Flores Naturales,13182.918,4055.353
2001,6,Harina De Pescado,314.748,800.633
2001,6,Harina Y Elaborados De Cereales,41.627,40.625
2001,6,Hojas De Té,41.4,40.0
2001,6,Jugos Y Conservas De Frutas,1130.117,993.394
2001,6,Langostas,1.003,0.05
2001,6,Maderas Terciadas Y Prensadas,1313.542,2422.602
2001,6,Manufacturas De Papel Y Cartón,59.287,49.283
2001,6,Maquinaria Industrial Y Partes,62.019999999999996,10.116
2001,6,Maíz,11.383,11.713
2001,6,Oro,350.399,28.004
2001,6,Otras Frutas,12.117999999999999,28.288
2001,6,Otras Maderas,1192.983,865.089
2001,6,Otras Manufacturas De Fibras Textiles,336.688,63.032000000000004
2001,6,Otras Manufacturas De Metales,1509.9840000000002,546.722
2001,6,Otras Mercancías,1338.665,1211.644
2001,6,Otros Alimenticios,372.939,107.877
2001,6,Otros De Otros Desperdicios,24.163999999999998,92.67800000000001
2001,6,Otros Elaborados Del Mar,877.381,79.944
2001,6,Otros Piscícolas,3.166,0.614
2001,6,Otros Prod. Agrícolas,423.137,694.309
2001,6,Otros Productos Mineros,16.927,39.919
2001,6,Otros Químicos y Farmaceúticos,175.09099999999998,11.202000000000002
2001,6,Pieles Y Cueros,0.556,0.055
2001,6,Piñas,185.665,697.486
2001,6,Prendas De Vestir,723.121,156.327
2001,6,Productos Agrícolas En Conserva,350.221,455.073
2001,6,Sombreros De Paja Toquilla Y Mocora,140.591,5.952999999999999
2001,6,Tabaco En Rama,121.828,12.054
2001,6,Vehículos Y Sus Partes,18.0,0.746
2001,7,Abacá,180.486,274.822
2001,7,Animales Vivos No Para Alimentación,16.268,10.727
2001,7,Aparatos Eléctricos,359.918,77.772
2001,7,Artesanía Diversa,9.515,1.205
2001,7,Artículos De Madera Y Corcho,198.312,150.881
2001,7,Artículos Electrodomésticos,55.714,0.21
2001,7,Bebidas,49.043,127.376
2001,7,Desperdicios De Metales**,12.325,177.132
2001,7,Elaborados De Banano,357.717,872.2629999999999
2001,7,Enlatados De Pescado,5642.819,2472.208
2001,7,Extractos Y Aceites Vegetales,0.42300000000000004,0.162
2001,7,Flores Naturales,11229.145,3467.6820000000002
2001,7,Harina Y Elaborados De Cereales,21.95,23.258
2001,7,Hojas De Té,23.803,20.52
2001,7,Jugos Y Conservas De Frutas,1028.557,933.478
2001,7,Maderas Terciadas Y Prensadas,1187.728,2266.46
2001,7,Manufacturas De Papel Y Cartón,91.06400000000001,73.144
2001,7,Maquinaria Industrial Y Partes,71.032,11.142000000000001
2001,7,Oro,11.485999999999999,3.5509999999999997
2001,7,Otras Frutas,40.742999999999995,46.673
2001,7,Otras Maderas,832.806,729.6579999999999
2001,7,Otras Manufacturas De Fibras Textiles,100.076,22.636000000000003
2001,7,Otras Manufacturas De Metales,1820.361,687.584
2001,7,Otras Mercancías,992.3520000000001,2262.926
2001,7,Otros Alimenticios,223.77100000000002,115.796
2001,7,Otros De Otros Desperdicios,23.92,92.0
2001,7,Otros Desperdicios,45.705000000000005,11.309999999999999
2001,7,Otros Elaborados Del Mar,1400.1770000000001,150.29700000000003
2001,7,Otros Pecuarios,0.105,0.035
2001,7,Otros Piscícolas,0.591,0.164
2001,7,Otros Prod. Agrícolas,542.6469999999999,898.863
2001,7,Otros Productos Mineros,15.114,37.836
2001,7,Otros Químicos y Farmaceúticos,100.24,18.866
2001,7,Piñas,208.337,741.248
2001,7,Prendas De Vestir,691.983,187.442
2001,7,Productos Agrícolas En Conserva,166.657,208.65900000000002
2001,7,Sombreros De Paja Toquilla Y Mocora,234.995,10.156
2001,7,Tabaco En Rama,246.964,23.094
2001,7,Vehículos Y Sus Partes,36.192,19.262999999999998
2001,8,Abacá,76.669,106.161
2001,8,Animales Vivos No Para Alimentación,6.976,4.9559999999999995
2001,8,Aparatos Eléctricos,153.963,4.649
2001,8,Artesanía Diversa,12.027999999999999,5.805
2001,8,Artículos De Cestería,0.309,0.02
2001,8,Artículos De Madera Y Corcho,209.288,75.307
2001,8,Artículos Electrodomésticos,3.043,0.592
2001,8,Azúcar,4676.799,11124.38
2001,8,Bebidas,82.489,188.173
2001,8,Desperdicios De Metales**,4.091,84.088
2001,8,Elaborados De Banano,301.524,655.6279999999999
2001,8,Enlatados De Pescado,8751.478,4252.785
2001,8,Extractos Y Aceites Vegetales,10.856,1.173
2001,8,Flores Naturales,10656.752,3271.1220000000003
2001,8,Harina Y Elaborados De Cereales,38.022999999999996,42.866
2001,8,Hojas De Té,105.775,100.52
2001,8,Jugos Y Conservas De Frutas,817.316,865.747
2001,8,Maderas Terciadas Y Prensadas,652.2,1141.666
2001,8,Manufacturas De Papel Y Cartón,284.076,168.207
2001,8,Maquinaria Industrial Y Partes,575.244,5.003
2001,8,Medicinas,0.094,0.08
2001,8,Melazas Y Panelas,0.21,0.057
2001,8,Oro,181.0,29.843
2001,8,Otras Frutas,56.528999999999996,95.005
2001,8,Otras Maderas,1490.709,1031.202
2001,8,Otras Manufacturas De Fibras Textiles,146.824,27.827
2001,8,Otras Manufacturas De Metales,1343.43,621.307
2001,8,Otras Mercancías,1588.857,1834.438
2001,8,Otros Alimenticios,392.475,119.368
2001,8,Otros Desperdicios,7.794,1.41
2001,8,Otros Elaborados Del Mar,950.011,116.917
2001,8,Otros Piscícolas,6.952,1.731
2001,8,Otros Prod. Agrícolas,664.968,1348.717
2001,8,Otros Productos Mineros,21.974999999999998,56.028
2001,8,Otros Químicos y Farmaceúticos,161.434,24.069
2001,8,Pieles Y Cueros,56.815999999999995,3.759
2001,8,Piñas,269.591,988.001
2001,8,Prendas De Vestir,467.3,147.793
2001,8,Productos Agrícolas En Conserva,228.523,215.394
2001,8,Sal Mineral,3.985,25.0
2001,8,Sombreros De Paja Toquilla Y Mocora,150.495,8.371
2001,8,Tabaco En Rama,139.689,11.558
2001,8,Vehículos Y Sus Partes,6.015,0.59
2001,9,Abacá,93.778,127.411
2001,9,Animales Vivos No Para Alimentación,12.706,23.045
2001,9,Aparatos Eléctricos,322.418,356.276
2001,9,Artesanía Diversa,6.053999999999999,1.488
2001,9,Artículos De Cestería,1.5390000000000001,0.375
2001,9,Artículos De Madera Y Corcho,222.11599999999999,73.953
2001,9,Bebidas,100.414,245.482
2001,9,Desperdicios De Metales**,1.998,99.946
2001,9,Elaborados De Banano,311.75199999999995,807.1260000000001
2001,9,Enlatados De Pescado,8086.873,3064.0209999999997
2001,9,Extractos Y Aceites Vegetales,0.865,0.41800000000000004
2001,9,Flores Naturales,12752.186000000002,4374.374
2001,9,Harina Y Elaborados De Cereales,39.927,19.746
2001,9,Hojas De Té,44.503,40.52
2001,9,Jugos Y Conservas De Frutas,560.266,580.717
2001,9,Maderas Terciadas Y Prensadas,980.711,1842.955
2001,9,Manufacturas De Papel Y Cartón,252.426,112.68299999999999
2001,9,Maquinaria Industrial Y Partes,17.759999999999998,2.991
2001,9,Maíz,0.601,0.767
2001,9,Medicinas,1.375,0.017
2001,9,Oro,236.094,28.25
2001,9,Otras Frutas,22.344,41.043
2001,9,Otras Maderas,1158.631,799.6039999999999
2001,9,Otras Manufacturas De Fibras Textiles,181.566,44.911
2001,9,Otras Manufacturas De Metales,1224.697,466.56
2001,9,Otras Mercancías,1060.191,1170.148
2001,9,Otros Alimenticios,418.93899999999996,110.404
2001,9,Otros De Otros Desperdicios,0.037,0.039
2001,9,Otros Desperdicios,33.967,13.141
2001,9,Otros Elaborados Del Mar,1203.9650000000001,128.315
2001,9,Otros Pecuarios,0.2,0.001
2001,9,Otros Piscícolas,20.509,4.591
2001,9,Otros Prod. Agrícolas,652.2719999999999,1333.9379999999999
2001,9,Otros Productos Mineros,8.77,19.770999999999997
2001,9,Otros Químicos y Farmaceúticos,12.273,1.657
2001,9,Piñas,184.318,691.878
2001,9,Prendas De Vestir,579.357,187.173
2001,9,Productos Agrícolas En Conserva,793.096,867.808
2001,9,Sombreros De Paja Toquilla Y Mocora,94.579,3.935
2001,9,Tabaco En Rama,322.654,22.8
2001,9,Vehículos Y Sus Partes,0.2,0.053
2001,10,Animales Vivos No Para Alimentación,17.282,27.273999999999997
2001,10,Aparatos Eléctricos,12.709000000000001,0.124
2001,10,Arroz,0.036,0.06
2001,10,Artesanía Diversa,5.707,1.168
2001,10,Artículos De Cestería,2.497,0.28300000000000003
2001,10,Artículos De Madera Y Corcho,175.921,27.461
2001,10,Artículos Electrodomésticos,14.073,5.45
2001,10,Bebidas,33.974,48.189
2001,10,Desperdicios De Metales**,11.398,167.66500000000002
2001,10,Elaborados De Banano,285.376,614.8639999999999
2001,10,Enlatados De Pescado,6417.668,2655.819
2001,10,Extractos Y Aceites Vegetales,429.154,810.429
2001,10,Flores Naturales,13249.54,3809.118
2001,10,Harina Y Elaborados De Cereales,14.181000000000001,10.427
2001,10,Hojas De Té,39.96,40.0
2001,10,Jugos Y Conservas De Frutas,896.999,849.107
2001,10,Maderas Terciadas Y Prensadas,706.101,1295.905
2001,10,Manufacturas De Papel Y Cartón,156.297,259.06600000000003
2001,10,Maquinaria Industrial Y Partes,125.55,5.887
2001,10,Maíz,10.12,9.701
2001,10,Medicinas,2.13,0.216
2001,10,Oro,156.572,21.359
2001,10,Otras Fibras Vegetales,0.022,0.022
2001,10,Otras Frutas,236.65500000000003,628.8969999999999
2001,10,Otras Maderas,1275.6490000000001,799.1759999999999
2001,10,Otras Manufacturas De Fibras Textiles,246.496,45.79
2001,10,Otras Manufacturas De Metales,1634.734,550.378
2001,10,Otras Mercancías,1653.3310000000001,1995.948
2001,10,Otros Alimenticios,501.2,132.63400000000001
2001,10,Otros Desperdicios,50.948,12.006
2001,10,Otros Elaborados Del Mar,958.272,96.06899999999999
2001,10,Otros Pecuarios,3.172,0.822
2001,10,Otros Piscícolas,0.504,0.124
2001,10,Otros Prod. Agrícolas,712.634,1696.041
2001,10,Otros Productos Mineros,24.557000000000002,63.778
2001,10,Otros Químicos y Farmaceúticos,14.267000000000001,1.384
2001,10,Pieles Y Cueros,4.744,0.147
2001,10,Piñas,262.814,812.026
2001,10,Prendas De Vestir,1144.4650000000001,264.654
2001,10,Productos Agrícolas En Conserva,941.2650000000001,1108.44
2001,10,Sombreros De Paja Toquilla Y Mocora,69.78500000000001,6.354
2001,10,Tabaco En Rama,323.909,22.929
2001,10,Vehículos Y Sus Partes,0.655,0.009
2001,11,Abacá,235.104,390.911
2001,11,Animales Vivos No Para Alimentación,37.164,88.696
2001,11,Aparatos Eléctricos,91.385,14.173
2001,11,Artesanía Diversa,8.68,1.746
2001,11,Artículos De Cestería,1.41,0.279
2001,11,Artículos De Madera Y Corcho,194.162,231.588
2001,11,Artículos Electrodomésticos,19.201999999999998,4.122
2001,11,Bebidas,137.569,281.518
2001,11,Desperdicios De Metales**,11.564,173.606
2001,11,Elaborados De Banano,259.444,777.6320000000001
2001,11,Enlatados De Pescado,7452.148,3743.163
2001,11,Extractos Y Aceites Vegetales,0.12,0.08
2001,11,Farmacéuticos,2.175,0.19
2001,11,Flores Naturales,11415.331,3259.7630000000004
2001,11,Harina De Pescado,25.179,59.95
2001,11,Harina Y Elaborados De Cereales,10.232000000000001,18.072
2001,11,Hojas De Té,134.879,119.92
2001,11,Jugos Y Conservas De Frutas,809.284,733.3879999999999
2001,11,Maderas Terciadas Y Prensadas,496.712,952.2750000000001
2001,11,Manufacturas De Papel Y Cartón,65.01,39.071999999999996
2001,11,Maquinaria Industrial Y Partes,72.363,2.935
2001,11,Maíz,0.72,0.12
2001,11,Medicinas,88.867,1.794
2001,11,Oro,277.018,38.373
2001,11,Otras Frutas,3408.109,8392.998000000001
2001,11,Otras Maderas,1418.961,937.926
2001,11,Otras Manufacturas De Fibras Textiles,168.018,34.518
2001,11,Otras Manufacturas De Metales,1846.0049999999999,664.2370000000001
2001,11,Otras Mercancías,1870.837,1999.846
2001,11,Otros Alimenticios,364.86600000000004,98.673
2001,11,Otros De Otros Desperdicios,16.218,0.494
2001,11,Otros Desperdicios,67.635,21.202
2001,11,Otros Elaborados Del Mar,756.659,93.668
2001,11,Otros Piscícolas,4.313,1.391
2001,11,Otros Prod. Agrícolas,633.45,1210.558
2001,11,Otros Productos Mineros,27.719,41.175
2001,11,Otros Químicos y Farmaceúticos,75.242,1.297
2001,11,Piñas,278.05,885.208
2001,11,Prendas De Vestir,830.091,172.811
2001,11,Productos Agrícolas En Conserva,786.027,826.5350000000001
2001,11,Sombreros De Paja Toquilla Y Mocora,26.581000000000003,4.196
2001,11,Tabaco En Rama,303.286,22.714
2001,11,Vehículos Y Sus Partes,8.27,5.309
2001,12,Abacá,137.874,171.205
2001,12,Animales Vivos No Para Alimentación,40.319,95.95
2001,12,Aparatos Eléctricos,33.463,3.549
2001,12,Artesanía Diversa,1.679,0.675
2001,12,Artículos De Cestería,1.664,0.255
2001,12,Artículos De Madera Y Corcho,182.414,343.196
2001,12,Bebidas,94.46600000000001,185.346
2001,12,Desperdicios De Metales**,4.361,119.096
2001,12,Elaborados De Banano,163.898,484.54200000000003
2001,12,Enlatados De Pescado,10251.059,4115.173
2001,12,Flores Naturales,12143.474,3258.278
2001,12,Harina Y Elaborados De Cereales,11.164000000000001,11.951
2001,12,Hojas De Té,66.902,60.92
2001,12,Jugos Y Conservas De Frutas,891.0409999999999,649.217
2001,12,Langostas,2.59,0.336
2001,12,Maderas Terciadas Y Prensadas,538.5930000000001,1154.835
2001,12,Manufacturas De Papel Y Cartón,43.574999999999996,10.386
2001,12,Maquinaria Industrial Y Partes,209.163,15.681
2001,12,Maíz,0.15,0.072
2001,12,Medicinas,18.148,0.734
2001,12,Oro,97.934,12.201
2001,12,Otras Frutas,3140.7180000000003,7599.102
2001,12,Otras Maderas,1081.8780000000002,701.987
2001,12,Otras Manufacturas De Fibras Textiles,63.702,29.313999999999997
2001,12,Otras Manufacturas De Metales,1316.504,420.961
2001,12,Otras Mercancías,1476.872,2263.697
2001,12,Otros Alimenticios,444.24800000000005,181.133
2001,12,Otros De Otros Desperdicios,49.096999999999994,15.772
2001,12,Otros Desperdicios,35.473,6.299
2001,12,Otros Elaborados Del Mar,464.635,81.31700000000001
2001,12,Otros Piscícolas,5.865,5.334
2001,12,Otros Prod. Agrícolas,759.0930000000001,1627.921
2001,12,Otros Productos Mineros,19.451999999999998,38.802
2001,12,Otros Químicos y Farmaceúticos,71.20800000000001,82.99
2001,12,Piñas,138.721,452.076
2001,12,Prendas De Vestir,838.972,149.737
2001,12,Productos Agrícolas En Conserva,579.592,603.986
2001,12,Sombreros De Paja Toquilla Y Mocora,101.864,3.681
2001,12,Tabaco En Rama,345.07099999999997,55.961
2002,1,Abacá,103.958,147.411
2002,1,Alimento Para Animales,0.002,0.001
2002,1,Animales Vivos No Para Alimentación,58.463,181.166
2002,1,Aparatos Eléctricos,143.853,2.2899999999999996
2002,1,Artesanía Diversa,7.6370000000000005,1.452
2002,1,Artículos De Cestería,1.55,0.398
2002,1,Artículos De Madera Y Corcho,213.92600000000002,281.076
2002,1,Artículos Electrodomésticos,13.554,0.687
2002,1,Bebidas,43.846,65.25
2002,1,Desperdicios De Metales**,3.6710000000000003,114.847
2002,1,Elaborados De Banano,324.463,907.5759999999999
2002,1,Enlatados De Pescado,6946.451,2997.3230000000003
2002,1,Extractos Y Aceites Vegetales,4.008,1.681
2002,1,Flores Naturales,16890.353,4029.231
2002,1,Harina Y Elaborados De Cereales,43.045,45.769
2002,1,Hojas De Té,21.008,20.014
2002,1,Jugos Y Conservas De Frutas,1057.472,964.049
2002,1,Langostas,7.38,0.744
2002,1,Maderas Terciadas Y Prensadas,1041.242,1968.088
2002,1,Manufacturas De Papel Y Cartón,49.126999999999995,32.168
2002,1,Maquinaria Industrial Y Partes,137.138,24.808
2002,1,Maíz,9.5,9.072
2002,1,Oro,206.903,35.154
2002,1,Otras Frutas,2277.1580000000004,5750.366999999999
2002,1,Otras Maderas,1399.777,917.665
2002,1,Otras Manufacturas De Fibras Textiles,3.4440000000000004,0.287
2002,1,Otras Manufacturas De Metales,1451.081,703.581
2002,1,Otras Mercancías,1830.885,3214.815
2002,1,Otros Alimenticios,443.968,188.453
2002,1,Otros Desperdicios,27.233,5.362
2002,1,Otros Elaborados Del Mar,783.1549999999999,109.801
2002,1,Otros Piscícolas,9.804,8.912
