Año,Mes,Producto,Export FOB (miles),Toneladas
2007,1,Café Industrializado,2.34,1.147
2007,1,Café Lavado,1068.762,455.4
2007,1,Camarones,21960.609,4476.655
2007,1,Elaborados De Cacao,11.408,4.759
2007,1,Pescado,6735.233,1565.0829999999999
2007,1,Plátano,2330.454,8801.397
2007,2,Atún,4817.640000000001,1144.583
2007,2,Banano,21163.699,87141.394
2007,2,Cacao,2916.72,1150.713
2007,2,Café Industrializado,4.68,2.899
2007,2,Café Lavado,537.078,246.675
2007,2,Camarones,30372.869,5966.508
2007,2,Elaborados De Cacao,156.801,37.515
2007,2,Pescado,7995.456000000001,1814.5860000000002
2007,2,Plátano,2017.856,7672.793
2007,3,Atún,5684.706,1255.9900000000002
2007,3,Banano,22497.721,92713.582
2007,3,Cacao,6804.137,2716.875
2007,3,Café Industrializado,155.84199999999998,49.598
2007,3,Café Lavado,285.435,142.025
2007,3,Camarones,22828.441,4740.731
2007,3,Elaborados De Cacao,16.527,4.371
2007,3,Pescado,7365.568,1591.5819999999999
2007,3,Plátano,2301.869,8919.701
2007,4,Atún,9442.749,1882.921
2007,4,Banano,16865.968999999997,69372.606
2007,4,Cacao,10859.027,4387.933
2007,4,Café Industrializado,190.558,68.945
2007,4,Café Lavado,81.157,37.95
2007,4,Camarones,22626.971,4713.903
2007,4,Elaborados De Cacao,39.503,14.86
2007,4,Pescado,8828.805,2013.067
2007,4,Plátano,1540.185,5971.206
2007,5,Atún,5469.875,1146.029
2007,5,Banano,22324.627999999997,91888.175
2007,5,Cacao,5303.934,2341.318
2007,5,Café Industrializado,53.431999999999995,27.580000000000002
2007,5,Café Lavado,564.918,284.625
2007,5,Camarones,21546.688000000002,4753.853
2007,5,Elaborados De Cacao,172.44,27.021
2007,5,Pescado,3957.9709999999995,924.2040000000001
2007,5,Plátano,1717.38,6686.128
2007,6,Atún,4449.512,920.896
2007,6,Banano,21723.041,86447.81999999999
2007,6,Cacao,5038.79,2252.958
2007,6,Café Industrializado,78.974,41.006
2007,6,Café Lavado,827.376,398.475
2007,6,Camarones,21361.14,4545.981
2007,6,Elaborados De Cacao,168.328,31.625999999999998
2007,6,Pescado,4042.896,963.097
2007,6,Plátano,1633.677,6349.498
2007,7,Atún,4303.753,807.023
2007,7,Banano,22010.239,83527.717
2007,7,Cacao,6197.741,2742.599
2007,7,Café Industrializado,28.929,15.646
2007,7,Café Lavado,1305.32,645.15
2007,7,Camarones,19158.531,3708.3790000000004
2007,7,Elaborados De Cacao,12.312000000000001,6.625
2007,7,Pescado,5146.753,1169.497
2007,7,Plátano,1338.477,5179.247
2007,8,Atún,4384.832,863.952
2007,8,Banano,20502.157,75216.58
2007,8,Cacao,3122.575,1451.07
2007,8,Café Industrializado,4.464,2.679
2007,8,Café Lavado,2215.715,1100.55
2007,8,Camarones,19047.984999999997,3724.314
2007,8,Elaborados De Cacao,259.01,48.06
2007,8,Pescado,3102.569,852.302
2007,8,Plátano,1936.098,7298.707
2007,9,Atún,3151.478,512.274
2007,9,Banano,17478.671,63403.429
2007,9,Cacao,1935.253,971.445
2007,9,Café Industrializado,1.972,2.188
2007,9,Café Lavado,2177.011,1022.925
2007,9,Camarones,19035.865,3576.8770000000004
2007,9,Elaborados De Cacao,138.58,42.169
2007,9,Pescado,6194.926,1398.597
2007,9,Plátano,1450.675,5385.587
2007,10,Atún,2141.118,313.78
2007,10,Banano,20788.282,66997.222
2007,10,Cacao,2339.873,1120.629
2007,10,Café Industrializado,15.208,11.254999999999999
2007,10,Café Lavado,1939.448,814.545
2007,10,Camarones,24566.07,4492.705
2007,10,Elaborados De Cacao,63.697,28.433
2007,10,Pescado,6952.0650000000005,1642.1190000000001
2007,10,Plátano,2260.907,6375.749
2007,11,Atún,2293.737,402.305
2007,11,Banano,21380.907000000003,71361.71699999999
2007,11,Cacao,3849.2200000000003,1906.7939999999999
2007,11,Café Industrializado,26.016,13.55
2007,11,Café Lavado,812.731,379.017
2007,11,Camarones,18061.706000000002,3497.555
2007,11,Elaborados De Cacao,31.292,8.423
2007,11,Pescado,5966.29,1392.0130000000001
2007,11,Plátano,2055.925,7738.862
2007,12,Atún,3214.349,589.442
2007,12,Banano,22028.067,72482.649
2007,12,Cacao,6416.852,2999.8320000000003
2007,12,Café Industrializado,32.155,18.255000000000003
2007,12,Café Lavado,447.844,189.75
2007,12,Camarones,26108.137,5224.737
2007,12,Elaborados De Cacao,278.191,78.804
2007,12,Pescado,5482.621,1288.515
2007,12,Plátano,2246.467,8571.819
2008,1,Atún,6612.742,1173.4730000000002
2008,1,Banano,25818.473,87467.25
2008,1,Cacao,4649.684,2091.804
2008,1,Café Industrializado,149.77,48.733
2008,1,Café Lavado,420.467,167.325
2008,1,Camarones,24830.652,4763.947
2008,1,Elaborados De Cacao,2019.307,507.447
2008,1,Pescado,9734.994,1991.447
2008,1,Plátano,2635.538,8807.778
2008,2,Atún,6033.129,1056.823
2008,2,Banano,27968.214,96599.88900000001
2008,2,Cacao,4801.539,1996.284
2008,2,Café Industrializado,11.503,4.582
2008,2,Café Lavado,146.137,56.925
2008,2,Camarones,23970.027,4393.325
2008,2,Elaborados De Cacao,1061.1589999999999,211.513
2008,2,Pescado,9549.921999999999,2050.797
2008,2,Plátano,2538.935,8370.421
2008,3,Atún,4429.7789999999995,816.556
2008,3,Banano,29351.886000000002,95037.68100000001
2008,3,Cacao,6549.247,2497.554
2008,3,Café Industrializado,44.713,16.810000000000002
2008,3,Café Lavado,564.84,208.725
2008,3,Camarones,25192.963,4454.1089999999995
2008,3,Elaborados De Cacao,2235.547,500.53200000000004
2008,3,Pescado,9000.968,1833.949
2008,3,Plátano,1849.225,6275.655
2008,4,Atún,2210.297,372.71099999999996
2008,4,Banano,20212.947,73816.253
2008,4,Cacao,5505.138,2346.897
2008,4,Café Industrializado,27.1,13.55
2008,4,Café Lavado,184.263,75.9
2008,4,Camarones,25449.371000000003,4567.855
2008,4,Elaborados De Cacao,744.491,206.404
2008,4,Pescado,6775.444,1411.098
2008,4,Plátano,2598.292,8271.297
2008,5,Atún,2989.466,374.46000000000004
2008,5,Banano,28163.707000000002,82405.444
2008,5,Cacao,7833.128,2918.356
2008,5,Café Industrializado,42.177,22.881
2008,5,Camarones,36457.865,6321.722
2008,5,Elaborados De Cacao,1593.627,304.27799999999996
2008,5,Pescado,6497.584,1235.634
2008,5,Plátano,3503.63,10892.268
2008,6,Atún,1443.3980000000001,168.03
2008,6,Banano,27238.032,71199.856
2008,6,Cacao,6290.938,2327.978
2008,6,Café Industrializado,0.444,0.019000000000000003
2008,6,Café Lavado,48.191,18.975
2008,6,Café Natural,2.75,0.998
2008,6,Camarones,25053.155000000002,4087.814
2008,6,Elaborados De Cacao,1490.277,352.625
2008,6,Pescado,5046.367,952.72
2008,6,Plátano,1898.033,6207.752
2008,7,Atún,2676.148,332.95099999999996
2008,7,Banano,21988.407000000003,62075.426
2008,7,Cacao,6926.31,2297.792
2008,7,Café Industrializado,37.846000000000004,14.644
2008,7,Café Lavado,483.761,182.85
2008,7,Camarones,28735.083000000002,4558.735
2008,7,Elaborados De Cacao,1298.724,244.532
2008,7,Pescado,5767.727,997.455
2008,7,Plátano,2615.299,8278.703
2008,8,Atún,3429.673,417.128
2008,8,Banano,23250.196,68546.569
2008,8,Cacao,7069.513,2677.131
2008,8,Café Industrializado,8.971,2.19
2008,8,Café Lavado,460.085,182.85
2008,8,Camarones,23446.2,3613.652
2008,8,Elaborados De Cacao,2345.136,452.958
2008,8,Pescado,6180.875,1109.328
2008,8,Plátano,3017.294,8432.648
2008,9,Atún,1851.9279999999999,230.55399999999997
2008,9,Banano,15744.833999999999,45453.896
2008,9,Cacao,6376.532,2431.698
2008,9,Café Industrializado,176.554,43.533
2008,9,Café Lavado,821.611,341.55
2008,9,Camarones,15720.594000000001,2494.202
2008,9,Elaborados De Cacao,1124.519,159.877
2008,9,Pescado,6174.933,1221.097
2008,9,Plátano,2288.649,6297.255
2008,10,Atún,2279.68,313.108
2008,10,Banano,19368.614999999998,60165.323000000004
2008,10,Cacao,8094.302,3374.687
2008,10,Café Industrializado,89.10900000000001,21.843
2008,10,Café Lavado,1088.079,455.4
2008,10,Camarones,12552.299,2074.275
2008,10,Elaborados De Cacao,2188.112,366.93
2008,10,Pescado,6262.197,1265.479
2008,10,Plátano,2498.248,6945.028
2008,11,Atún,2927.647,483.14
2008,11,Banano,21670.222,66907.057
2008,11,Cacao,13595.712,6940.621
2008,11,Café Industrializado,7.703,2.017
2008,11,Café Lavado,710.935,352.05
2008,11,Camarones,21751.303,4290.869
2008,11,Elaborados De Cacao,1569.1400000000003,425.227
2008,11,Pescado,5957.357,1175.757
2008,11,Plátano,2655.077,6487.376
2008,12,Atún,5227.59,721.718
2008,12,Banano,27412.675,88211.313
2008,12,Cacao,10767.076,4906.038
2008,12,Café Industrializado,108.31299999999999,29.089000000000002
2008,12,Café Lavado,340.958,170.775
2008,12,Camarones,25185.068,5213.539
2008,12,Elaborados De Cacao,1396.586,569.962
2008,12,Pescado,6533.646000000001,1349.466
2008,12,Plátano,2791.64,7355.266
2009,1,Atún,6305.505,987.356
2009,1,Banano,36565.412000000004,118035.77299999999
2009,1,Cacao,10322.08,4188.026
2009,1,Café Industrializado,68.075,13.562000000000001
2009,1,Café Lavado,157.013,75.9
2009,1,Camarones,23375.785,4786.582
2009,1,Elaborados De Cacao,1393.291,387.04
2009,1,Pescado,8581.358,1666.8980000000001
2009,1,Plátano,3010.498,9132.687
2009,2,Atún,6701.927,1011.9380000000001
2009,2,Banano,34491.172000000006,103772.296
2009,2,Cacao,10091.705,3898.516
2009,2,Café Industrializado,46.851,15.645000000000001
2009,2,Café Lavado,121.236,56.483
2009,2,Camarones,25391.01,5014.047
2009,2,Elaborados De Cacao,1364.7710000000002,426.726
2009,2,Pescado,7578.220000000001,1443.365
2009,2,Plátano,3204.618,10048.713
2009,3,Atún,4877.182,741.7239999999999
2009,3,Banano,38742.746,108255.30099999999
2009,3,Cacao,11676.042,5144.618
2009,3,Café Industrializado,29.86,13.431000000000001
2009,3,Camarones,30913.334000000003,6013.2570000000005
2009,3,Elaborados De Cacao,132.913,20.455000000000002
2009,3,Pescado,10562.529,1795.617
2009,3,Plátano,4293.114,12197.387
2009,4,Atún,3635.5119999999997,484.111
2009,4,Banano,36639.48,103959.035
2009,4,Cacao,10589.874,4403.515
2009,4,Café Industrializado,77.422,30.613000000000003
2009,4,Café Lavado,71.716,34.5
2009,4,Camarones,28259.126,5514.885
2009,4,Elaborados De Cacao,664.712,228.49800000000002
2009,4,Pescado,8511.433,1492.295
2009,4,Plátano,3220.097,9542.849
2009,5,Atún,2435.0289999999995,275.905
2009,5,Banano,40683.224,116298.846
2009,5,Cacao,5871.433,2780.774
2009,5,Café Industrializado,41.826,17.381
2009,5,Camarones,24045.204,4927.859
2009,5,Elaborados De Cacao,311.191,60.896
2009,5,Pescado,6715.472,1169.25
2009,5,Plátano,3700.83,11141.608
2009,6,Atún,2607.919,327.702
2009,6,Banano,31119.715,87295.74
2009,6,Cacao,9454.966,4049.075
2009,6,Café Industrializado,33.875,13.55
2009,6,Café Lavado,2.941,0.46
2009,6,Camarones,19640.027000000002,4073.3419999999996
2009,6,Elaborados De Cacao,485.247,115.877
2009,6,Pescado,6626.861,1172.253
2009,6,Plátano,3306.577,9831.372
2009,7,Atún,3487.725,454.33000000000004
2009,7,Banano,42616.259,108576.902
2009,7,Cacao,7881.147,3330.158
2009,7,Café Industrializado,56.17699999999999,20.475
2009,7,Café Lavado,325.943,149.325
2009,7,Camarones,25765.027,4971.688
2009,7,Elaborados De Cacao,808.468,182.03
2009,7,Pescado,6807.373,1235.557
2009,7,Plátano,3201.137,9682.478
2009,8,Atún,5294.147,699.1179999999999
2009,8,Banano,34074.202,87659.43400000001
2009,8,Cacao,11967.426,4540.457
2009,8,Café Industrializado,49.409,14.92
2009,8,Café Lavado,1598.695,651.75
2009,8,Camarones,18999.664999999997,3749.2569999999996
2009,8,Elaborados De Cacao,1216.256,223.31099999999998
2009,8,Pescado,7514.092,1320.245
2009,8,Plátano,3192.153,8612.476
2009,9,Atún,2681.767,335.98400000000004
2009,9,Banano,24380.802,58159.309
2009,9,Cacao,16215.287,6018.03
2009,9,Café Industrializado,42.818999999999996,15.225000000000001
2009,9,Café Lavado,1816.227,798.6
2009,9,Camarones,16237.716,3298.4610000000002
2009,9,Elaborados De Cacao,415.311,93.461
2009,9,Pescado,6843.584000000001,1326.487
2009,9,Plátano,3074.742,8249.024
2009,10,Atún,3134.829,465.635
2009,10,Banano,31892.7,83465.29699999999
2009,10,Cacao,24944.972999999998,8589.223
2009,10,Café Industrializado,19.975,8.141
2009,10,Café Lavado,2469.237,986.625
2009,10,Camarones,19107.079999999998,3935.999
2009,10,Elaborados De Cacao,1388.977,311.933
2009,10,Pescado,6310.4259999999995,1170.091
2009,10,Plátano,3574.734,9901.86
2009,11,Atún,4736.776,838.842
2009,11,Banano,25738.034,68253.293
2009,11,Cacao,22733.538,7725.54
2009,11,Café Industrializado,121.297,17.092
2009,11,Café Lavado,1685.831,649.275
2009,11,Camarones,23071.77,4636.936
2009,11,Elaborados De Cacao,195.476,34.584
2009,11,Pescado,6257.751,1185.9389999999999
2009,11,Plátano,2815.515,7733.952
2009,12,Atún,7825.393,1480.3680000000002
2009,12,Banano,45150.896,116908.937
2009,12,Cacao,21369.602,7143.724
2009,12,Café Industrializado,7.048,4.8709999999999996
2009,12,Café Lavado,738.79,280.548
2009,12,Camarones,32168.09,6450.334
2009,12,Elaborados De Cacao,260.578,42.296
2009,12,Pescado,6811.106,1230.471
2009,12,Plátano,6143.482,15464.454
2010,1,Atún,6550.25367,1166.70591
2010,1,Banano,32220.40346,82891.58343
2010,1,Cacao,15426.36621,5027.823
2010,1,Café Industrializado,6.89654,1.55662
2010,1,Café Lavado,61.38059,19.32
2010,1,Camarones,21727.37672,4161.065070000001
2010,1,Elaborados De Cacao,192.31937,38.77254
2010,1,Pescado,7248.76037,1411.46156
2010,1,Plátano,3286.13748,8848.33825
2010,2,Atún,7750.0796,1262.26978
2010,2,Banano,38785.51199,96215.31692
2010,2,Cacao,6667.30618,2152.122
2010,2,Café Industrializado,11.25868,1.69471
2010,2,Camarones,19765.22005,3876.3401
2010,2,Elaborados De Cacao,349.3672,83.83
2010,2,Pescado,9584.534759999999,1693.39199
2010,2,Plátano,2353.31154,6998.11624
2010,3,Atún,7177.73653,1079.97757
2010,3,Banano,37295.96959,90594.81602
2010,3,Cacao,3200.84697,1175.967
2010,3,Café Industrializado,14.269499999999999,3.0659300000000003
2010,3,Camarones,26154.997119999996,5037.5224
2010,3,Elaborados De Cacao,1491.70998,329.01185
2010,3,Pescado,10565.52323,1889.31626
2010,3,Plátano,3541.8742,9988.24502
2010,4,Atún,3861.8755,636.58101
2010,4,Banano,39567.31502,101352.48586
2010,4,Cacao,2807.97468,1000.569
2010,4,Café Industrializado,10.000309999999999,1.8099999999999998
2010,4,Camarones,29672.78918,5473.06742
2010,4,Elaborados De Cacao,611.97812,147.50139000000001
2010,4,Pescado,8165.08339,1363.38301
2010,4,Plátano,3872.06576,11096.57639
2010,5,Atún,3428.2300099999998,476.79884999999996
2010,5,Banano,36926.57227,91741.43353
2010,5,Cacao,2132.70957,709.4823
2010,5,Café Industrializado,8.11318,1.2939699999999998
2010,5,Camarones,38408.51468,6955.3710200000005
2010,5,Elaborados De Cacao,752.71921,140.64729
2010,5,Pescado,6540.6399,1127.38646
2010,5,Plátano,2526.56319,7450.93288
2010,6,Atún,4570.86976,674.47127
2010,6,Banano,35858.209749999995,84713.86844
2010,6,Cacao,2398.82897,822.25596
2010,6,Café Industrializado,4.60722,0.84
2010,6,Camarones,44638.66513,7610.8048
2010,6,Elaborados De Cacao,390.41366000000005,76.84231
2010,6,Pescado,5762.42089,1000.63046
2010,6,Plátano,2562.70713,7428.01512
2010,7,Atún,4085.96543,664.94355
2010,7,Banano,40626.36993,97228.59203000001
2010,7,Cacao,4100.90352,1321.332
2010,7,Café Industrializado,112.57483,15.1019
2010,7,Café Lavado,1066.93334,334.125
2010,7,Camarones,36390.46931,5871.44275
2010,7,Elaborados De Cacao,921.8703700000001,166.3592
2010,7,Pescado,6224.12536,1420.93457
2010,7,Plátano,2755.5912,7920.22851
2010,8,Atún,4046.03132,534.03827
2010,8,Banano,29923.989429999998,72581.95646
2010,8,Cacao,3621.98633,1205.706
2010,8,Café Industrializado,17.82793,2.7941000000000003
2010,8,Café Lavado,2030.04668,600.45
2010,8,Camarones,24908.295589999998,3917.1667
2010,8,Elaborados De Cacao,588.01824,108.31274
2010,8,Pescado,6748.7247800000005,1328.40578
2010,8,Plátano,2997.16484,7407.1538
2010,9,Atún,2278.6533099999997,287.30339
2010,9,Banano,29478.89271,71712.91939
2010,9,Cacao,4653.80722,1601.23999
2010,9,Café Industrializado,9.74427,4.736149999999999
2010,9,Café Lavado,2026.32864,569.46332
2010,9,Camarones,20835.22977,3472.74678
2010,9,Elaborados De Cacao,500.1788,90.32293
2010,9,Pescado,5857.6682,1051.1345000000001
2010,9,Plátano,2991.55707,7552.94204
2010,10,Atún,1946.38835,243.82441
2010,10,Banano,34016.97281,70114.01105999999
2010,10,Cacao,7774.47335,2634.231
2010,10,Café Industrializado,95.01630999999999,20.496399999999998
2010,10,Café Lavado,2337.86991,678.0
2010,10,Camarones,29152.10444,4411.4549799999995
2010,10,Elaborados De Cacao,764.0542499999999,151.11465
2010,10,Pescado,6617.27401,1162.60964
2010,10,Plátano,2691.32382,7068.85706
2010,11,Atún,2238.6626,324.91001
2010,11,Banano,26319.078319999997,63367.37322
2010,11,Cacao,10542.07989,3497.92039
2010,11,Café Industrializado,296.46705,61.73794000000001
2010,11,Café Lavado,2692.12276,681.75
2010,11,Camarones,30389.31073,4263.379400000001
2010,11,Elaborados De Cacao,344.78555,79.56564
2010,11,Pescado,6998.79768,1426.38047
2010,11,Plátano,2801.86138,7056.14886
2010,12,Atún,5136.75972,682.69447
2010,12,Banano,42476.10776,93433.70852
2010,12,Cacao,17558.82469,6004.81116
2010,12,Café Industrializado,117.964,15.15
2010,12,Café Lavado,2807.00944,684.023
2010,12,Camarones,31205.653700000003,4672.825339999999
2010,12,Elaborados De Cacao,313.07513,68.63548
2010,12,Pescado,7923.48466,1485.31792
2010,12,Plátano,4848.17564,10833.64241
2011,1,Atún,6155.72987,778.6008400000001
2011,1,Banano,42668.69316,101613.9841
2011,1,Cacao,8733.14224,2881.42377
2011,1,Café Industrializado,138.06994,15.716
2011,1,Café Lavado,402.95956,82.05
2011,1,Camarones,30558.927799999998,4353.284790000001
2011,1,Elaborados De Cacao,326.72343,68.32865
2011,1,Pescado,9168.54154,1621.5555000000002
2011,1,Plátano,4172.25901,10883.81179
2011,2,Atún,4403.10682,535.13715
2011,2,Banano,36053.984300000004,83106.67998
2011,2,Cacao,11947.803310000001,3590.0608399999996
2011,2,Café Industrializado,14.33922,1.24038
2011,2,Café Lavado,539.17023,106.8
2011,2,Camarones,30179.4784,4182.71998
2011,2,Elaborados De Cacao,254.84091,41.496030000000005
2011,2,Pescado,9825.2975,1638.0554900000002
2011,2,Plátano,3710.00538,10190.78472
2011,3,Atún,4959.54433,574.3563
2011,3,Banano,35521.28615,85301.47948
2011,3,Cacao,22172.61988,6225.064
2011,3,Café Industrializado,9.58847,0.768
2011,3,Café Lavado,121.07681,22.02
2011,3,Camarones,45501.99889,6359.88819
2011,3,Elaborados De Cacao,1310.8955799999999,250.9152
2011,3,Pescado,11935.46312,2005.75242
2011,3,Plátano,5236.58766,15064.34323
2011,4,Atún,2520.35166,291.74475
2011,4,Banano,38513.2104,93531.4068
2011,4,Cacao,11226.11576,3624.466
2011,4,Café Industrializado,124.78063,16.60619
2011,4,Camarones,45870.951570000005,6784.69803
2011,4,Elaborados De Cacao,978.8732,194.68144
2011,4,Pescado,8304.04556,1324.33023
2011,4,Plátano,5168.95345,14823.52634
2011,5,Atún,2182.1029,238.45562
2011,5,Banano,29364.94461,67812.25754
2011,5,Cacao,13342.86385,4132.94239
2011,5,Café Industrializado,3.84511,0.12
2011,5,Camarones,37364.233499999995,5906.50101
2011,5,Elaborados De Cacao,1057.44841,236.25064999999998
2011,5,Pescado,7601.88059,1149.74142
2011,5,Plátano,4555.93448,13227.03288
2011,6,Atún,2608.92914,277.58047
2011,6,Banano,30433.716399999998,69098.0076
2011,6,Cacao,8895.1241,2929.55848
2011,6,Café Lavado,539.60149,100.05
2011,6,Camarones,44887.11387,6976.70495
2011,6,Elaborados De Cacao,882.4244400000001,192.92475000000002
2011,6,Pescado,8468.95402,1243.09132
2011,6,Plátano,4553.09605,12312.22042
2011,7,Atún,3444.05866,330.27127
2011,7,Banano,30836.21863,70454.83415
2011,7,Cacao,6510.60062,2096.91
2011,7,Café Industrializado,17.67042,4.26
2011,7,Café Lavado,3253.52617,629.901
2011,7,Camarones,53301.56361,7993.24213
2011,7,Elaborados De Cacao,988.46131,250.52718000000002
2011,7,Pescado,7771.20962,1158.00811
2011,7,Plátano,3760.7022,10955.22885
2011,8,Atún,4005.9496799999997,404.38428
2011,8,Banano,28076.3045,64076.312809999996
2011,8,Cacao,22247.50042,7405.97261
2011,8,Café Industrializado,132.30462,15.888
2011,8,Café Lavado,4943.32134,1045.695
2011,8,Camarones,42418.96196,6283.955360000001
2011,8,Elaborados De Cacao,997.26662,224.45749
2011,8,Pescado,8353.07036,1221.75551
2011,8,Plátano,4223.9507,9651.65277
2011,9,Atún,2114.6866600000003,216.14297
2011,9,Banano,30736.5498,68578.45212
2011,9,Cacao,20990.256749999997,6901.01891
2011,9,Café Industrializado,168.53498,17.40365
2011,9,Café Lavado,5811.12756,1048.938
2011,9,Camarones,36857.66869,5302.03931
2011,9,Elaborados De Cacao,233.08478,54.3349
2011,9,Pescado,7326.312739999999,1204.14046
2011,9,Plátano,4039.06148,9989.45463
2011,10,Atún,2088.81962,198.41445
2011,10,Banano,25137.80354,55646.46406
2011,10,Cacao,30808.13121,11319.42446
2011,10,Café Industrializado,122.32,17.53511
2011,10,Café Lavado,2375.4892,511.29
2011,10,Camarones,34693.42532000001,5230.60456
2011,10,Elaborados De Cacao,309.43782,88.13061
2011,10,Pescado,7644.80486,1182.92273
2011,10,Plátano,3548.81975,8715.93303
2011,11,Atún,4778.2065299999995,484.72362
2011,11,Banano,29456.666559999998,63318.74373
2011,11,Cacao,40953.9404,15246.4186
2011,11,Café Industrializado,17.5054,3.6262
2011,11,Café Lavado,2230.35689,479.895
2011,11,Camarones,35096.59036999999,5161.7187300000005
2011,11,Elaborados De Cacao,607.32245,163.79955999999999
2011,11,Pescado,7740.32199,1270.0090599999999
2011,11,Plátano,3573.22964,8252.21556
2011,12,Atún,11571.44903,1047.30408
2011,12,Banano,38548.777,84938.00583
2011,12,Cacao,25856.62549,11165.77355
2011,12,Café Industrializado,14.79458,1.0856400000000002
2011,12,Café Lavado,1856.24521,398.8513
2011,12,Camarones,52437.76576,7731.21946
2011,12,Elaborados De Cacao,745.24995,217.53737
2011,12,Pescado,11537.53567,1699.0087600000002
2011,12,Plátano,3984.84527,10390.97529
2012,1,Atún,10283.896560000001,922.29781
2012,1,Banano,29700.24134,70245.56432
2012,1,Cacao,14758.87828,6886.891
2012,1,Café Industrializado,7.43424,1.57368
2012,1,Café Lavado,258.71595,56.925
2012,1,Camarones,40735.9838,6028.9283
2012,1,Elaborados De Cacao,658.70502,199.8948
2012,1,Pescado,10583.1061,1531.07891
2012,1,Plátano,4096.25168,11282.9911
2012,2,Atún,8428.6928,741.63743
2012,2,Banano,36277.98377,84297.99923
2012,2,Cacao,13312.65807,5837.97599
2012,2,Café Industrializado,120.35021,15.81324
2012,2,Café Lavado,186.64368,37.445
2012,2,Camarones,34261.21703,5272.63966
2012,2,Elaborados De Cacao,940.58635,283.86033
2012,2,Pescado,13121.172199999999,1906.90984
2012,2,Plátano,4347.91102,11921.09555
2012,3,Atún,7585.2027499999995,645.54354
2012,3,Banano,35730.440780000004,82106.25719
2012,3,Cacao,9539.29359,4163.68437
2012,3,Café Industrializado,150.5779,15.98
2012,3,Café Lavado,88.3291,19.32
2012,3,Camarones,51683.66489,7859.03622
2012,3,Elaborados De Cacao,1077.71878,320.00969
2012,3,Pescado,14548.152429999998,1965.5355399999999
2012,3,Plátano,5064.84551,14013.5853
2012,4,Atún,3656.87124,320.51422
2012,4,Banano,26218.63432,57878.73195
2012,4,Cacao,4857.95449,2272.023
2012,4,Café Industrializado,218.23535,22.025
2012,4,Camarones,48555.49736,7484.9475299999995
2012,4,Elaborados De Cacao,253.67320999999998,85.29288
2012,4,Pescado,10717.70465,1390.20618
2012,4,Plátano,4067.96431,11241.43424
2012,5,Atún,4720.33032,356.28248
2012,5,Banano,28309.58138,62104.80718
2012,5,Cacao,4615.761460000001,2120.64588
2012,5,Café Industrializado,20.02,2.98015
2012,5,Café Lavado,79.97664,19.32
2012,5,Camarones,53886.2702,8401.568850000001
2012,5,Elaborados De Cacao,470.45225,139.27486
2012,5,Pescado,10321.73152,1390.55555
2012,5,Plátano,4051.36989,11098.03461
2012,6,Atún,5166.11123,437.82738
2012,6,Banano,30949.79055,65679.39026
2012,6,Cacao,1458.7755,679.854
2012,6,Café Industrializado,0.7210500000000001,0.09992
2012,6,Camarones,52891.37783,8252.368110000001
2012,6,Elaborados De Cacao,157.86882999999997,60.604
2012,6,Pescado,12124.23561,1579.92312
2012,6,Plátano,3657.45873,9841.09557
2012,7,Atún,4880.19623,417.5943
2012,7,Banano,30820.90521,62589.57241
2012,7,Cacao,5216.47287,2438.93196
2012,7,Café Industrializado,2.81328,0.288
2012,7,Camarones,45477.40447,6879.936530000001
2012,7,Elaborados De Cacao,223.34949,49.81924
2012,7,Pescado,11361.487149999999,1476.36623
2012,7,Plátano,3476.99293,9358.17768
2012,8,Atún,5159.51927,442.6019
2012,8,Banano,24201.5828,54951.64383
2012,8,Cacao,8319.9941,3697.12136
2012,8,Café Industrializado,111.32328,30.7911
2012,8,Café Lavado,1164.4234,342.24
2012,8,Camarones,40478.41505999999,6329.74511
2012,8,Elaborados De Cacao,383.92126,132.80374
2012,8,Pescado,10943.75111,1568.74078
2012,8,Plátano,3755.73817,9244.41767
2012,9,Atún,3076.18597,226.62935
2012,9,Banano,15567.08504,36962.047620000005
2012,9,Cacao,14861.337280000002,6041.028
2012,9,Café Industrializado,1.40531,0.14979
2012,9,Café Lavado,1154.1999,342.24
2012,9,Camarones,28062.77657,4415.90619
2012,9,Elaborados De Cacao,281.25115,81.40702999999999
2012,9,Pescado,9670.228650000001,1279.709
2012,9,Plátano,3647.30257,7544.10407
2012,10,Atún,1344.7152,101.00612
2012,10,Banano,17948.47882,42281.20832
2012,10,Cacao,11110.2575,4684.03318
2012,10,Café Industrializado,3.02202,0.072
2012,10,Café Lavado,1241.87976,359.49
2012,10,Camarones,32053.66881,4889.58239
2012,10,Elaborados De Cacao,324.68545,107.35353
2012,10,Pescado,7627.07805,1087.1946599999999
2012,10,Plátano,3064.5707500000003,6914.09848
2012,11,Atún,5778.0742900000005,563.3957399999999
2012,11,Banano,25578.773729999997,60234.994150000006
2012,11,Cacao,13296.847890000001,5561.6499
2012,11,Café Industrializado,151.87552,45.192
2012,11,Café Lavado,1898.67471,564.625
2012,11,Camarones,39041.30963,5839.195830000001
2012,11,Elaborados De Cacao,715.79714,199.3392
2012,11,Pescado,9050.719360000001,1482.8088
2012,11,Plátano,3729.7914100000003,8447.04543
2012,12,Atún,9126.91406,1000.37375
2012,12,Banano,29125.26776,66517.73991999999
2012,12,Cacao,22057.19778,8901.93571
2012,12,Café Industrializado,103.74048,30.80807
2012,12,Café Lavado,1873.99172,565.869
2012,12,Camarones,46945.0336,6965.86763
